date,time,fare,tip,earnings,distance,duration,restaurant_address,points,deliveries_count,dropoff_latitude,dropoff_longitude,restaurant_latitude,restaurant_longitude,weekday,weekday_name,is_weekend,is_holiday,duration_min,speed_mph,part_of_day,earnings_per_mile,earnings_per_hour,tip_pct,driver_binary
2025-07-18,10.5,17.08,0.0,17.08,8.48,26m 15s,Apple Inc – State Street R317,3,1,34.4542158,-119.7895153,34.42159122741617,-119.70132079045804,4,Friday,False,False,26.25,19.382857142857144,Morning,2.014150943396226,39.04,0.0,0
2025-07-18,11.0,8.08,2.0,10.08,7.51,29m 47s,KFC (5697 Calle Real),3,1,34.41438724793922,-119.86268019230872,34.4407896,-119.823381,4,Friday,False,False,29.783333333333335,15.129266927811974,Lunch,1.3422103861517976,20.30665920537213,0.1984126984126984,0
2025-07-18,12.0,16.34,6.0,22.34,17.21,1h 3m,Albertsons (0354),9,3,34.3999898,-119.7266466,34.44249063680539,-119.82547960064971,4,Friday,False,False,3.0,344.2,Lunch,1.2980825101685065,446.7999999999999,0.2685765443151298,0
2025-07-18,15.0,4.06,1.03,5.09,2.0,14m 11s,Little Caesars (109 S Fairview Ave),1,1,34.4425348,-119.8359188,34.437549,-119.831125,4,Friday,False,False,14.183333333333334,8.460634547591068,Afternoon,2.545,21.53231492361927,0.2023575638506876,0
2025-07-18,19.5,4.470000000000001,10.75,15.22,4.2,26m 38s,Santa Barbara Pizza House (515 State St),6,1,34.4495877,-119.7192998,34.4170674,-119.6962842,4,Friday,False,False,26.633333333333333,9.461827284105132,Evening,3.623809523809524,34.28785982478098,0.7063074901445466,1
2025-07-18,19.5,3.5600000000000005,5.0,8.56,3.07,19m 36s,McDonald's (29 N Milpas St),6,1,34.414603,-119.6898905,34.4222641,-119.6802126,4,Friday,False,False,19.6,9.397959183673468,Evening,2.7882736156351795,26.204081632653057,0.5841121495327103,0
2025-07-18,20.0,5.85,13.26,19.11,5.04,28m 02s,Presto Pasta,12,2,34.4155208,-119.6979981,34.4372423191789,-119.72606260395004,4,Friday,False,False,28.033333333333335,10.787158145065398,Evening,3.7916666666666665,40.9013079667063,0.6938775510204082,1
2025-06-18,0.0,3.1900000000000004,5.11,8.3,1.6,23m 18s,Jack in the Box (501 N Milpas St),1,1,34.4315262,-119.7014581,34.4262994,-119.6856795,2,Wednesday,False,False,23.3,4.120171673819742,Night,5.1875,21.373390557939913,0.6156626506024097,1
2025-06-18,1.5,3.9999999999999982,12.83,16.83,4.72,21m 03s,7-Eleven (3430 State St),1,1,34.4095297,-119.7608582,34.440708,-119.737845,2,Wednesday,False,False,21.05,13.453681710213775,Night,3.565677966101694,47.971496437054626,0.76232917409388,1
2025-06-18,8.0,3.2,3.0,6.2,3.1,26m 46s,Santa Barbara Roasting Company,1,1,34.4286506,-119.6834206,34.4151156,-119.6943257,2,Wednesday,False,False,26.766666666666666,6.948941469489416,Morning,2.0,13.897882938978832,0.4838709677419354,0
2025-06-18,8.5,3.34,3.0,6.34,4.05,24m 29s,McDonald's (29 N Milpas St),1,1,34.4252023,-119.7147203,34.4222641,-119.6802126,2,Wednesday,False,False,24.483333333333334,9.92511912865895,Morning,1.5654320987654322,15.53710006807352,0.473186119873817,0
2025-06-18,11.0,3.5700000000000003,4.0,7.57,3.34,16m 29s,Nothing Bundt Cakes (Santa Barbara-Goleta),3,1,34.4444537,-119.7843282,34.4417208,-119.8256748,2,Wednesday,False,False,16.483333333333334,12.157735085945395,Lunch,2.2664670658682637,27.555106167846308,0.5284015852047556,0
2025-06-18,16.0,7.02,0.0,7.02,3.33,26m 45s,7‑Eleven (Montecito St),2,1,34.4252023,-119.7147203,34.41226742768558,-119.6977621609164,2,Wednesday,False,False,26.75,7.469158878504673,Afternoon,2.108108108108108,15.745794392523363,0.0,0
2025-06-18,20.5,4.520000000000001,9.03,13.55,3.18,24m 37s,"Taco Bell, 821 N Milpas St",12,2,34.4403683,-119.7302801,34.4295465,-119.6900785,2,Wednesday,False,False,24.616666666666667,7.750846310088017,Evening,4.261006289308176,33.026404874746106,0.666420664206642,1
2025-06-18,21.5,5.42,9.61,15.03,11.6,35m 23s,Edomasa,1,1,34.4233378,-119.8739739,34.43619233892461,-119.72536888860704,2,Wednesday,False,False,35.38333333333333,19.670277908619877,Evening,1.2956896551724135,25.486575600565235,0.6393878908848969,1
2025-03-18,0.5,6.030000000000001,8.6,14.63,10.55,22 min 45 s,McDonald's (146 S Fairview Ave),1,1,34.4221319,-119.702667,34.4368598,-119.8301855,1,Tuesday,False,False,22.75,27.82417582417583,Night,1.3867298578199052,38.58461538461539,0.5878332194121667,1
2025-03-18,1.5,5.04,2.0,7.04,8.84,27 min 45 s,Taco Bell (5980 Hollister Ave),1,1,34.4031079,-119.7335103,34.4362939,-119.8304545,1,Tuesday,False,False,27.75,19.113513513513514,Night,0.7963800904977376,15.22162162162162,0.2840909090909091,1
2025-03-18,2.0,9.07,2.0,11.07,2.92,18 min 34 s,McDonald's (29 N Milpas St),1,1,34.4221319,-119.702667,34.4222683,-119.6802254,1,Tuesday,False,False,18.566666666666663,9.436265709156196,Night,3.791095890410959,35.77378815080791,0.1806684733514001,1
2025-03-18,9.0,4.67,8.63,13.3,8.19,27m 33s,"Hook & Press Donuts, E Mission St, Santa Barbara",1,1,34.427729,-119.7906988,34.4229668,-119.7028071,1,Tuesday,False,False,27.55,17.83666061705989,Morning,1.6239316239316242,28.965517241379313,0.6488721804511278,0
2025-05-18,1.0,5.24,10.81,16.05,5.49,35m 38s,"Taco Bell, 821 N Milpas St",2,1,34.4084015,-119.6935198,34.4295465,-119.6900785,6,Sunday,True,False,35.63333333333333,9.244153414405988,Night,2.9234972677595628,27.02525724976614,0.6735202492211838,1
2025-05-18,7.5,5.4,0.0,5.4,5.49,12m 52s,McDonald's (3940 State St),1,1,34.4554367,-119.7681097,34.440895,-119.753051,6,Sunday,True,False,12.866666666666667,25.60103626943005,Morning,0.9836065573770492,25.181347150259068,0.0,0
2025-05-18,8.5,3.1799999999999997,6.0,9.18,2.23,22m 34s,Backyard Bowls - Motor Way,1,1,34.4295783,-119.6795965,34.415181,-119.6944264,6,Sunday,True,False,22.566666666666663,5.929098966026588,Morning,4.116591928251121,24.40768094534712,0.6535947712418301,0
2025-05-18,17.5,5.199999999999999,8.84,14.04,4.43,21m 36s,Apna Indian Kitchen (Santa Barbara),12,2,34.4294795,-119.7318762,34.4191948,-119.6985613,6,Sunday,True,False,21.6,12.305555555555554,Afternoon,3.1693002257336342,38.99999999999999,0.6296296296296297,0
2025-05-18,18.0,3.59,18.52,22.11,3.25,20m 19s,Thai Bistro,6,1,34.4113926,-119.7295282,34.440842418961715,-119.7322697886068,6,Sunday,True,False,20.316666666666663,9.598031173092702,Evening,6.803076923076923,65.29614438063989,0.8376300316598824,1
2025-05-18,18.0,6.120000000000001,13.14,19.26,5.76,29m 14s,Habit Burger & Grill (628 State Street),12,2,34.4303666,-119.7243836,34.4184879,-119.697435,6,Sunday,True,False,29.233333333333334,11.82212086659065,Evening,3.3437500000000004,39.53021664766249,0.6822429906542056,0
2025-05-18,19.0,2.24,3.74,5.98,0.84,11m 8s,"Panda Express, 605 Paseo Nuevo",6,1,34.4166005,-119.6900215,34.4187049,-119.7001661,6,Sunday,True,False,11.133333333333333,4.526946107784431,Evening,7.1190476190476195,32.227544910179645,0.6254180602006689,1
2025-05-18,20.5,17.4,0.0,17.4,5.67,16m 46s,McDonald's (29 N Milpas St),6,1,34.4307396,-119.7170708,34.422371479395885,-119.6802602191625,6,Sunday,True,False,16.766666666666666,20.290258449304176,Evening,3.0687830687830684,62.26640159045725,0.0,0
2025-09-18,15.5,3.789999999999999,6.57,10.36,3.41,22m 02s,Hibachi Steak House & Sushi Bar,1,1,34.44791,-119.7153759,34.416982,-119.6955376,3,Thursday,False,False,22.033333333333335,9.285930408472012,Afternoon,3.0381231671554247,28.21180030257186,0.6341698841698842,1
2025-04-19,8.5,3.0199999999999996,10.0,13.02,0.81,12 min 02 sec,Vons:3329,1,1,34.4011196,-119.7200647,34.40314595353998,-119.72389330095226,5,Saturday,True,False,12.033333333333331,4.038781163434904,Morning,16.074074074074073,64.91966759002771,0.7680491551459294,0
2025-04-19,9.0,5.5,3.0,8.5,3.35,33 min 34 sec,"Starbucks (State & Victoria, Santa Barbara)",1,1,34.4158583,-119.6767938,34.42407225156649,-119.70583674302095,5,Saturday,True,False,33.56666666666667,5.988083416087387,Morning,2.5373134328358207,15.193644488579938,0.3529411764705882,0
2025-04-19,12.5,5.779999999999999,3.84,9.62,11.92,34 min 43 sec,Breakfast Beauties (6553 Pardall Rd),3,1,34.4011196,-119.7200647,34.4129186,-119.8564074,5,Saturday,True,False,34.71666666666667,20.601056168987036,Lunch,0.8070469798657718,16.626020163226112,0.3991683991683992,0
2025-04-19,18.5,2.49,11.93,14.42,2.97,15m 47s,Mesa Burger (315 Meigs Road),6,1,34.4031079,-119.7335103,34.4009025,-119.7225921,5,Saturday,True,False,15.783333333333331,11.29039070749736,Evening,4.855218855218855,54.81731784582894,0.8273231622746186,1
2025-04-19,19.5,2.27,3.23,5.5,2.28,18m 53s,Presto Pasta,6,1,34.4281191,-119.7174374,34.4372423191789,-119.72606260395004,5,Saturday,True,False,18.883333333333333,7.244483671668137,Evening,2.412280701754386,17.475728155339805,0.5872727272727273,1
2025-04-19,19.5,2.9499999999999993,4.69,7.64,2.08,32m 44s,Apna Indian Kitchen (Santa Barbara),6,1,34.4256257,-119.7088716,34.41954879131675,-119.6986256769655,5,Saturday,True,False,32.733333333333334,3.812627291242362,Evening,3.673076923076923,14.0040733197556,0.6138743455497383,1
2025-04-19,20.0,3.67,3.34,7.01,1.85,20 min 29 sec,Hana Kitchen - State Street,6,1,34.4266298,-119.6999249,34.4167916,-119.6958944,5,Saturday,True,False,20.483333333333334,5.419039869812856,Evening,3.7891891891891887,20.533767290480064,0.4764621968616262,0
2025-04-19,21.0,4.0600000000000005,4.0,8.06,1.79,28 min 56 sec,"Panda Express, 605 Paseo Nuevo",2,1,34.4085594,-119.7008271,34.4187049,-119.7001661,5,Saturday,True,False,28.933333333333337,3.711981566820276,Evening,4.5027932960893855,16.71428571428571,0.4962779156327543,0
2025-04-19,21.5,7.109999999999999,12.2,19.31,5.06,45m 08s,Jack in the Box (501 N Milpas St),2,2,34.4127903,-119.690689,34.4262994,-119.6856795,5,Saturday,True,False,45.13333333333333,6.7267355982274735,Evening,3.816205533596838,25.67060561299852,0.6317969963749352,1
2025-04-19,22.5,4.640000000000001,3.43,8.07,4.42,12m 10s,Wendy's (5724 Hollister Ave),1,1,34.4364333,-119.8760032,34.4359505,-119.824232,5,Saturday,True,False,12.166666666666666,21.7972602739726,Night,1.82579185520362,39.79726027397261,0.4250309789343247,1
2025-04-19,23.5,2.41,5.05,7.46,0.56,14m 39s,McDonald's (146 S Fairview Ave),1,1,34.4374694,-119.8266186,34.4368539,-119.8301947,5,Saturday,True,False,14.65,2.293515358361775,Night,13.32142857142857,30.552901023890783,0.6769436997319035,1
2025-08-19,8.0,2.01,1.0,3.01,0.69,10m 18s,Starbucks (888 Embarcadero del Norte),1,1,34.41354471709212,-119.85871043763863,34.4133556,-119.8551797,1,Tuesday,False,False,10.3,4.019417475728154,Morning,4.36231884057971,17.53398058252427,0.3322259136212624,0
2025-08-19,11.5,2.66,3.0,5.66,6.81,23m 07s,Super Cuca's (626 W Micheltorena St),3,1,34.4111392,-119.7201877,34.4193402,-119.7158748,1,Tuesday,False,False,23.116666666666667,17.675558759913482,Lunch,0.8311306901615272,14.69069935111752,0.5300353356890459,0
2025-08-19,18.0,3.759999999999998,17.44,21.2,4.52,17 min 40 sec,California Pizza Kitchen (719 Paseo Nuevo),6,1,34.4196539,-119.6378426,34.4188553,-119.7005545,1,Tuesday,False,False,17.666666666666668,15.350943396226413,Evening,4.690265486725664,72.0,0.8226415094339623,1
2025-08-19,20.0,4.5,9.1,13.6,5.4,23 min 40 sec,Nick the Greek (Santa Barbara),12,2,34.4543453,-119.7362781,34.4171204,-119.6957341,1,Tuesday,False,False,23.666666666666668,13.690140845070422,Evening,2.518518518518518,34.478873239436616,0.6691176470588235,1
2025-08-19,21.5,5.57,0.0,5.57,3.81,33 min 46 sec,Chick-fil-A (3707 State St),1,1,34.4211771,-119.5937541,34.44029719326225,-119.7429107309353,1,Tuesday,False,False,33.766666666666666,6.769990128331689,Evening,1.4619422572178478,9.897334649555775,0.0,1
2025-08-19,23.5,4.15,5.99,10.14,5.34,16 min 26 sec,Jack in the Box (501 N Milpas St),1,1,34.4403255,-119.7247736,34.4262994,-119.6856795,1,Tuesday,False,False,16.433333333333334,19.496957403651113,Night,1.8988764044943824,37.022312373225155,0.5907297830374754,1
2025-07-19,6.5,10.04,2.0,12.04,5.12,19m 13s,Vons:3329,1,1,34.4064551,-119.7412823,34.40314595353998,-119.72389330095226,5,Saturday,True,False,19.216666666666665,15.986123156981789,Morning,2.3515625,37.59236773633998,0.1661129568106312,0
2025-07-19,7.5,4.16,9.23,13.39,4.33,39m 41s,Starbucks (3052 De La Vina),2,2,34.4591501,-119.7349545,34.44038463435986,-119.7294007327857,5,Saturday,True,False,39.68333333333333,6.546829063418732,Morning,3.092378752886836,20.245275094498112,0.6893203883495146,0
2025-07-19,9.0,5.06,2.0,7.06,6.86,25m 26s,7-Eleven (5810 Hollister),1,1,34.40967543920838,-119.84433283463753,34.4361697,-119.8269452,5,Saturday,True,False,25.433333333333337,16.183486238532108,Morning,1.0291545189504372,16.655307994757532,0.28328611898017,0
2025-07-19,19.0,2.4400000000000013,13.44,15.88,0.45,17m 47s,St. Bibiana,6,1,34.4279799,-119.7211213,34.41828329545669,-119.69861404998004,5,Saturday,True,False,17.783333333333335,1.5182755388940954,Evening,35.28888888888889,53.57825679475164,0.8463476070528967,1
2025-07-19,19.5,6.19,3.95,10.14,11.23,28m 46s,Gopuff Delivery,6,1,34.4106950633126,-119.86198507511556,34.440715206830504,-119.73035170394978,5,Saturday,True,False,28.766666666666666,23.422943221320978,Evening,0.9029385574354408,21.149478563151796,0.3895463510848126,0
2025-07-19,20.0,5.41,19.64,25.05,12.43,24m 33s,Thai Bistro,6,1,34.4306314,-119.8579762,34.440842418961715,-119.7322697886068,5,Saturday,True,False,24.55,30.378818737270873,Evening,2.015285599356396,61.22199592668024,0.7840319361277445,1
2025-07-19,20.5,3.09,3.0,6.09,1.82,19m 49s,Habit Burger & Grill (5735 Hollister Avenue),6,1,34.4344523,-119.8090803,34.4355801,-119.8247132,5,Saturday,True,False,19.816666666666663,5.510513036164846,Evening,3.346153846153846,18.439024390243905,0.4926108374384236,1
2025-07-19,21.5,3.5599999999999996,5.11,8.67,2.45,33m 12s,Chick-fil-A (3707 State St),1,1,34.4304021,-119.7037918,34.44029719326225,-119.7429107309353,5,Saturday,True,False,33.2,4.427710843373494,Evening,3.5387755102040814,15.66867469879518,0.5893886966551327,1
2025-06-19,0.0,14.66,6.0,20.66,5.99,18m 30s,Taco Bell (140 N. Fairview),1,1,34.4302899,-119.8601508,34.4422877,-119.8303351,3,Thursday,False,True,18.5,19.427027027027027,Night,3.4490818030050083,67.0054054054054,0.2904162633107454,1
2025-06-19,11.5,3.380000000000001,5.5,8.88,3.84,27m 20s,Kyle’s Kitchen - Calle Real,3,1,34.4295901,-119.7971672,34.4409167,-119.8240939,3,Thursday,False,True,27.333333333333332,8.429268292682927,Lunch,2.3125000000000004,19.49268292682927,0.6193693693693693,0
2025-03-19,0.5,2.22,2.0,4.22,0.42,7 min 09 s,"McDonald's, Cliff Dr",1,1,34.4221319,-119.702667,34.4018295,-119.7223439,2,Wednesday,False,False,7.15,3.524475524475524,Night,10.047619047619047,35.412587412587406,0.4739336492890995,1
2025-03-19,1.0,4.449999999999999,4.58,9.03,5.09,34 min 44 s,McDonald's (29 N Milpas St),1,1,34.4221319,-119.702667,34.4275988174044,-119.6801264375999,2,Wednesday,False,False,34.733333333333334,8.792706333973129,Night,1.774066797642436,15.598848368522072,0.5071982281284607,1
2025-03-19,2.5,2.829999999999999,7.19,10.02,1.92,15 min 59 s,Jack in the Box (6875 Hollister Ave),1,1,34.417430743473545,-119.85865276455183,34.4299362,-119.8687794,2,Wednesday,False,False,15.983333333333333,7.207507820646506,Night,5.21875,37.614181438998955,0.7175648702594811,1
2025-03-19,7.5,3.810000000000001,3.38,7.19,5.49,16m 40s,"Starbucks (1990 Cliff Drive, Santa Barbara)",1,1,34.4424424,-119.7299501,34.4023846,-119.7234177,2,Wednesday,False,False,16.666666666666668,19.764,Morning,1.3096539162112932,25.884,0.4700973574408901,0
2025-03-19,7.5,6.109999999999999,9.41,15.52,6.9,32m 19s,The Patio Cafe,2,2,34.4063585,-119.7141052,34.4388272,-119.728855,2,Wednesday,False,False,32.31666666666667,12.810727178958226,Morning,2.2492753623188406,28.81485301701908,0.6063144329896908,0
2025-05-19,2.0,8.01,0.0,8.01,7.08,26m 17s,"Taco Bell, 821 N Milpas St",1,1,34.4202466,-119.710054,34.4295465,-119.6900785,0,Monday,False,False,26.283333333333335,16.162333544705135,Night,1.1313559322033897,18.285351934051995,0.0,1
2025-05-19,9.5,2.16,4.17,6.33,0.62,9m 34s,IV Deli Mart (Goleta),1,1,34.41585243388985,-119.85631960395098,34.412926,-119.8563993,0,Monday,False,False,9.566666666666666,3.8885017421602783,Morning,10.209677419354838,39.70034843205575,0.6587677725118484,0
2025-05-19,11.5,3.3499999999999996,7.76,11.11,3.2,18m 38s,IHOP (State St),3,1,34.4264238,-119.7034847,34.4279962,-119.7111691,0,Monday,False,False,18.633333333333333,10.304114490161004,Lunch,3.471875,35.77459749552773,0.6984698469846985,0
2025-05-19,16.0,6.140000000000001,15.0,21.14,9.43,35m 38s,Mesa Burger (315 Meigs Road),1,1,34.4376644,-119.6260449,34.4009025,-119.7225921,0,Monday,False,False,35.63333333333333,15.878391019644528,Afternoon,2.241781548250265,35.595884003741816,0.7095553453169346,0
2025-05-19,18.0,4.1899999999999995,8.83,13.02,6.8,20m 31s,Corazon Cocina (Santa Barbara),6,1,34.4611532,-119.7798802,34.4234746,-119.7069745,0,Monday,False,False,20.516666666666666,19.886271324126724,Evening,1.9147058823529413,38.076360682372055,0.6781874039938557,0
2025-05-19,18.5,3.4800000000000004,16.59,20.07,6.66,22m 17s,Kyoto Japanese Restaurant,6,1,34.4664146,-119.7761123,34.44066623137493,-119.73383312633293,0,Monday,False,False,22.283333333333335,17.932685115931186,Evening,3.0135135135135136,54.04038893044128,0.8266068759342302,0
2025-05-19,19.5,13.48,8.0,21.48,9.8,28m 59s,Dave’s Dogs,12,2,34.4011196,-119.7200647,34.43783780362477,-119.7897006751142,0,Monday,False,False,28.983333333333334,20.28752156411731,Evening,2.1918367346938776,44.466935020126506,0.37243947858473,0
2025-09-19,20.5,5.039999999999999,5.0,10.04,1.42,13m 52s,McDonald's (29 N Milpas St),6,1,34.4158583,-119.6767938,34.4222641,-119.6802126,4,Friday,False,False,13.866666666666667,6.144230769230768,Evening,7.070422535211267,43.442307692307686,0.4980079681274901,1
2025-09-19,21.5,2.99,6.24,9.23,2.61,20m 26s,McConnell's Fine Ice Creams (728 State St.),1,1,34.4240478,-119.6991564,34.4194219,-119.698832,4,Friday,False,False,20.433333333333337,7.6639477977161485,Evening,3.5363984674329507,27.102773246329523,0.676056338028169,1
2025-09-19,22.5,5.489999999999998,11.57,17.06,5.9,39m 45s,"Taco Bell, 821 N Milpas St",2,2,34.4267969,-119.714442,34.4295465,-119.6900785,4,Friday,False,False,39.75,8.905660377358492,Night,2.891525423728813,25.750943396226415,0.6781946072684644,1
2025-09-19,23.5,3.849999999999998,18.12,21.97,1.61,21m 33s,"Taco Bell, 821 N Milpas St",1,1,34.4209307,-119.7024531,34.4295465,-119.6900785,4,Friday,False,False,21.55,4.482598607888631,Night,13.645962732919251,61.169373549883986,0.8247610377787894,1
2025-04-02,8.0,14.07,2.0,16.07,7.26,32m 9s,Subway (The Arbor University Center),1,1,34.4330958,-119.8088444,34.4141589,-119.8465333,2,Wednesday,False,False,32.15,13.548989113530329,Morning,2.213498622589532,29.990668740279943,0.1244555071561916,0
2025-04-02,11.0,2.28,3.0,5.28,0.81,8m 35s,Peet’s Coffee – Santa Barbara (1040),1,1,34.4403683,-119.7302801,34.4402556,-119.7515615,2,Wednesday,False,False,8.583333333333334,5.662135922330097,Lunch,6.518518518518518,36.908737864077665,0.5681818181818181,1
2025-04-02,11.5,9.04,9.0,18.04,5.64,38m 14s,Chick-fil-A (3707 State St),6,2,34.4202466,-119.710054,34.44029719326225,-119.7429107309353,2,Wednesday,False,False,38.233333333333334,8.850915431560592,Lunch,3.198581560283688,28.31037489102005,0.4988913525498891,0
2025-04-02,11.5,3.1100000000000003,5.31,8.42,3.36,27m 31s,"Jersey Mike’s (199 South Turnpike Road, Suite 102)",3,1,34.4467396,-119.8051751,34.436867,-119.7899229,2,Wednesday,False,False,27.516666666666666,7.326468806783768,Lunch,2.505952380952381,18.359781950333133,0.6306413301662708,1
2025-04-02,18.0,27.29,8.72,36.01,16.15,57m 27s,Nick the Greek (Santa Barbara),12,2,34.4146025,-119.84581,34.4171204,-119.6957341,2,Wednesday,False,False,57.45,16.866840731070493,Evening,2.2297213622291023,37.60835509138381,0.242154956956401,0
2025-04-02,19.0,2.3,4.63,6.93,0.8,12m 15s,Sachi Ramen (Santa Barbara),6,1,34.4166005,-119.6900215,34.4179964,-119.7000379,2,Wednesday,False,False,12.25,3.918367346938776,Evening,8.6625,33.94285714285714,0.6681096681096681,1
